Vendedor Provincia;Vendedor Departamento;Producto;Variedad;Volumen (litros);Fecha;Precio;Forma de Pago
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;432;2022-01-14;20;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;432;2022-01-14;20;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;315;2022-01-14;20;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;59200;2022-01-13;110;CONTADO                       
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;2000;2022-01-13;175;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;450;2022-01-13;246,65;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;172361;2022-01-13;20;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;126263;2022-01-13;20;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;60248;2022-01-13;20;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;264148;2022-01-13;20;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;28333;2022-01-13;110;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;33000;2022-01-13;110;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;38667;2022-01-13;110;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;4535;2022-01-13;75;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;3200;2022-01-13;78;CONTADO                       
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;80;2022-01-13;175;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;ASPIRANT BOUSCHET-- -  - ;2520;2022-01-13;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;2158;2022-01-13;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;7279;2022-01-13;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;27500;2022-01-13;75;CONTADO                       
SAN JUAN                      ;CAPITAL                       ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-- -  - ;150000;2022-01-13;67;DIFERIDO                      
CATAMARCA                     ;SANTA MARIA                   ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;43160;2022-01-13;60;CONTADO                       
CATAMARCA                     ;SANTA MARIA                   ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;116840;2022-01-13;60;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;54621;2022-01-13;27,99;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;34000;2022-01-13;27,99;CONTADO                       
SAN JUAN                      ;CAPITAL                       ;VINO BLANCO                                                 ;-- -  - ;28000;2022-01-13;38;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;196100;2022-01-13;25;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;67275;2022-01-13;20;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;137015;2022-01-13;20;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;22900;2022-01-13;110;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;CABERNET FRANC-- -  - ;326;2022-01-13;130;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;30000;2022-01-13;42;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;55000;2022-01-13;52;DIFERIDO                      
RIO NEGRO                     ;GENERAL ROCA                  ;VINO VARIETAL TINTO                                         ;PINOT NEGRO-- -  - ;100;2022-01-13;10;DIFERIDO                      
RIO NEGRO                     ;GENERAL ROCA                  ;VINO VARIETAL A CERTIFICAR TINTO                            ;PINOT NEGRO-- -  - ;1821;2022-01-13;10;DIFERIDO                      
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;4275;2022-01-13;15;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;574;2022-01-13;32,94;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;60000;2022-01-13;25;DIFERIDO                      
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL BLANCO                                        ;SEMILLON-- -  - ;1000;2022-01-13;20;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;40000;2022-01-13;50;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;100000;2022-01-13;13;DIFERIDO                      
SAN JUAN                      ;CHIMBAS                       ;VINO TINTO                                                  ;-- -  - ;184012;2022-01-13;48;CONTADO                       
CATAMARCA                     ;SANTA MARIA                   ;VINO TINTO                                                  ;-- -  - ;106122;2022-01-12;50;CONTADO                       
CATAMARCA                     ;SANTA MARIA                   ;VINO TINTO                                                  ;-- -  - ;86784;2022-01-12;50;CONTADO                       
CATAMARCA                     ;SANTA MARIA                   ;VINO TINTO                                                  ;-- -  - ;82191;2022-01-12;50;CONTADO                       
CATAMARCA                     ;SANTA MARIA                   ;VINO TINTO                                                  ;-- -  - ;103845;2022-01-12;50;CONTADO                       
CATAMARCA                     ;SANTA MARIA                   ;VINO TINTO                                                  ;-- -  - ;65158;2022-01-12;50;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;94000;2022-01-12;68;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-- -  - ;1676;2022-01-12;100;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-CABERNET SAUVIGNON- - CABERNET SAUVIGNON             - ;9694;2022-01-12;100;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;7902;2022-01-12;13,34;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;23310;2022-01-12;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;27500;2022-01-12;75;CONTADO                       
LA RIOJA                      ;CHILECITO                     ;VINO TINTO                                                  ;-- -  - ;72420;2022-01-12;50;CONTADO                       
LA RIOJA                      ;CHILECITO                     ;VINO TINTO                                                  ;-- -  - ;780;2022-01-12;50;CONTADO                       
LA RIOJA                      ;CHILECITO                     ;VINO TINTO                                                  ;-- -  - ;64600;2022-01-12;50;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;27500;2022-01-12;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;25700;2022-01-12;75;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;23400;2022-01-12;66,73;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;59850;2022-01-12;50;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;15000;2022-01-12;35;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-CABERNET SAUVIGNON- - CABERNET SAUVIGNON             - ;2040;2022-01-12;100;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;120000;2022-01-12;30;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;8500;2022-01-12;220;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;20384;2022-01-12;50;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;27846;2022-01-12;34;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;50000;2022-01-12;50;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;55000;2022-01-12;195,24;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;20000;2022-01-12;195,24;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;149;2022-01-12;20;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;149;2022-01-12;20;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;16170;2022-01-12;52;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;152081;2022-01-12;52;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;23300;2022-01-12;40;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;62000;2022-01-12;66;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;45564;2022-01-12;49;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;57000;2022-01-12;45;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;180000;2022-01-12;45;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;60000;2022-01-12;45;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;203000;2022-01-12;45;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;991500;2022-01-12;50;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;6900;2022-01-12;30,89;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;28283;2022-01-12;30;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;154;2022-01-12;20;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;596;2022-01-12;20;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MERLOT-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;72000;2022-01-12;25;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;4125;2022-01-11;113,3;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;3780;2022-01-11;120;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;4000;2022-01-11;120;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;900;2022-01-11;162,75;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;2050;2022-01-11;135;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;10950;2022-01-11;140;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;7000;2022-01-11;135;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;19487;2022-01-11;35;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-- -  - ;14769;2022-01-11;28;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-- -  - ;10590;2022-01-11;28;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;8559;2022-01-11;35,5;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;189;2022-01-11;35,5;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;6700;2022-01-11;125;CONTADO                       
SAN JUAN                      ;CAPITAL                       ;VINO BLANCO                                                 ;-- -  - ;68000;2022-01-11;4;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;7934;2022-01-11;100;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;989;2022-01-11;45;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;20019;2022-01-11;30;CONTADO                       
RIO NEGRO                     ;GENERAL ROCA                  ;VINO VARIETAL A CERTIFICAR TINTO                            ;PINOT NEGRO-- -  - ;345;2022-01-11;30;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;SYRAH  (SHIRAZ-SIRAH)-- -  - ;5542;2022-01-11;43;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR BLANCO                           ;TORRONTES RIOJANO-- -  - ;6744;2022-01-11;37;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR BLANCO                           ;TORRONTES RIOJANO-- -  - ;13101;2022-01-11;37;CONTADO                       
SALTA                         ;CAFAYATE                      ;VINO REGIONAL TINTO                                         ;-- -  - ;21920;2022-01-11;78;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO REGIONAL TINTO                                         ;-- -  - ;13080;2022-01-11;78;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;1847;2022-01-11;43;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;2501;2022-01-11;43;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;SYRAH  (SHIRAZ-SIRAH)-- -  - ;7506;2022-01-11;43;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;255000;2022-01-11;47;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;5559;2022-01-11;38;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;9711;2022-01-11;38;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;5557;2022-01-11;38;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;24509;2022-01-11;34;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;11430;2022-01-11;38;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;12428;2022-01-11;38;CONTADO                       
SALTA                         ;CAFAYATE                      ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;10000;2022-01-11;82;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;10000;2022-01-11;82;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;15800;2022-01-11;80;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO RESERVA VARIETAL BLANCO                                ;TORRONTES RIOJANO-- -  - ;6000;2022-01-11;80;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-- -  - ;315;2022-01-10;395;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;293;2022-01-10;395;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL ROSADO                                        ;PINOT NEGRO-MALBEC- - MALBEC                         - ;293;2022-01-10;395;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-MERLOT- - MERLOT                         - ;45;2022-01-10;395;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;86760;2022-01-10;33;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;110211;2022-01-10;41;DIFERIDO                      
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;21553;2022-01-10;95;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;15736;2022-01-10;98,3;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL A CERTIFICAR TINTO                            ;MALBEC-- -  - ;12961;2022-01-10;91;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;13320;2022-01-10;91;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;61440;2022-01-10;58;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;46368;2022-01-10;54;CONTADO                       
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;740000;2022-01-10;55,5;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;322555;2022-01-10;37;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;52476;2022-01-10;32;DIFERIDO                      
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;15000;2022-01-10;591,3;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO BLANCO                                                 ;-- -  - ;2570;2022-01-10;30;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;65937;2022-01-10;27;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;46413;2022-01-10;30;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO BLANCO                                                 ;-- -  - ;17000;2022-01-10;30;DIFERIDO                      
SAN JUAN                      ;CAPITAL                       ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;10811;2022-01-10;31,56;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;5000;2022-01-10;217,8;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;55000;2022-01-10;152,83;DIFERIDO                      
MENDOZA                       ;TUNUYAN                       ;VINO RESERVA VARIETAL TINTO                                 ;CABERNET FRANC-- -  - ;378;2022-01-10;41,33;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO GRAN RESERVA VARIETAL TINTO                            ;CABERNET FRANC-OTRAS VAR.BLANCAS P/VINIFICAR-OTRAS VARIED TINTAS P/VINIF. - OTRAS VAR.BLANCAS P/VINIFICAR  - OTRAS VARIED TINTAS P/VINIF.  ;1500;2022-01-10;70;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;VERDOT-- -  - ;1000;2022-01-10;45;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;CABERNET SAUVIGNON-- -  - ;2696;2022-01-10;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;MALBEC-- -  - ;17258;2022-01-10;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;98500;2022-01-10;20;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;VERDOT-- -  - ;618;2022-01-10;45;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;6240;2022-01-10;46,59;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;15500;2022-01-10;25;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-BONARDA- - BONARDA                        - ;14000;2022-01-08;76,5;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;183100;2022-01-08;28;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;270000;2022-01-08;28;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;300000;2022-01-08;35;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;25000;2022-01-07;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;25000;2022-01-07;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-BONARDA- - BONARDA                        - ;13420;2022-01-07;76,5;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-BONARDA- - BONARDA                        - ;1298;2022-01-07;76,5;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;162560;2022-01-07;40;CONTADO                       
SAN JUAN                      ;SARMIENTO                     ;VINO BLANCO                                                 ;-- -  - ;11182;2022-01-07;36;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;60000;2022-01-07;45;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL BLANCO                                        ;MOSCATEL ROSADO-- -  - ;33000;2022-01-07;30;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;205388;2022-01-07;20;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;3096;2022-01-07;30;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;17709;2022-01-07;30;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;MERLOT-CABERNET SAUVIGNON-SYRAH  (SHIRAZ-SIRAH) - CABERNET SAUVIGNON             - SYRAH  (SHIRAZ-SIRAH)         ;21661;2022-01-07;25;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-MERLOT- - MERLOT                         - ;10676;2022-01-07;25;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;68540;2022-01-07;20;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;6597;2022-01-07;20;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;44772;2022-01-07;20;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;25620;2022-01-07;20;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;65284;2022-01-07;20;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;24020;2022-01-07;20;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO ROSADO                                                 ;-- -  - ;71980;2022-01-07;20;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;107000;2022-01-07;20;CONTADO                       
